,Unnamed: 0,Edad,Sexo,Perscargo,Estrato,Nivel de estudios,Tipo de contrato,Ingresos,Egresos,Tipo de actividad,Tipo de vivienda,Total activos,Total pasivos,Salario,Ingresos por arriendo,Ingresos por honorarios,Ingresos financieros,Otros ingresos,Gasto familiar,Gasto obligatorio,Gasto arriendo,Otros gastos,Destino,Monto,Plazo,Cuota,ConoCliente,Garantia,RespPat,Fecha_corte,CuidadRes,Ocupacion,Agencia,Cargo,Califica,FecIngEmp,FecIngreso,FecUltAct,Ciiu,Pagare,Estado,MoraCome,EndeuIndi,Puntaje
132,133,26,no,1,3,Técnico,Ninguno,908400,102000,Independiente,Familiar,0,0,0,0,0,0,908400,0,102000,0,0,Capital de Trabajo,1500000,24,85.296,Buena Experiencia CFB,Sin Codeudor,Sin Patrimonio,2009-04-30,Medellin,Técnicos asistentes de servicios administrativos y afines,Belen,,0,,2006-12-26,2009-04-14,hoteles y restaurant - hoteles restaurantes,,Aprobado,Con Experiencia sin Mora,0,
133,134,42,no,1,4,Profesional,Indefinido,2113000,531000,Empleado,Familiar,0,0,2113000,0,0,0,0,0,531000,0,0,Consumo,5400000,36,215275,Buena Experiencia CFB,Libranza Establecida,Vehìculo sin Prenda,2009-03-31,Medellin,Abogados,Belen,,1,2008-08-14,2008-09-12,2009-03-26,intermediacion finan - intermediacion finan,43836.0,Aprobada,Con Experiencia sin Mora,7,
134,135,51,no,0,2,Primaria,Indefinido,498030,0,Empleado,Propia,0,1500000,498030,0,0,0,0,0,0,0,0,Consumo,11000000,36,438522,Buena Experiencia CFB,Libranza Establecida,Sin Patrimonio,2009-03-31,Sabaneta,Sin Profesión,Sabaneta,,1,1992-11-09,2003-10-09,2009-03-26,industrias manufactu - fabricacion de papel,43814.0,Aprobada,Con Experiencia sin Mora,21,
135,136,41,no,0,3,Bachiller,Indefinido,2730000,1490000,Empleado,Propia,0,25700000,2730000,0,0,0,0,0,1490000,0,0,Consumo,21500000,60,265086,Buena Experiencia CFB,Sin Codeudor,Prop.con Hipoteca,2009-03-31,Medellin,Sin Profesión,Belen,,1,1999-01-01,1997-10-23,2009-03-31,comercio al por mayo - comercio mantenimien,43142.0,Aprobada,Con Experiencia sin Mora,17,
136,137,50,no,0,3,Bachiller,Ninguno,4880000,2103000,Independiente,Arrendada,0,0,0,0,0,4680000,200000,333000,694000,1076000,0,Capital de Trabajo,7500000,48,249516,Buenas Referencias Comerc,Sin Codeudor,Prop.sin Hipoteca,2009-03-31,Medellin,Sin Profesión,Floresta,,0,1988-05-15,2008-05-27,2009-03-18,industrias manufactu - fabricacion de prend,43610.0,Aprobada,Con Experiencia sin Mora,6,
137,138,43,no,1,3,Tecnólogo,Indefinido,1182000,467000,Empleado,Propia,0,0,1182000,0,0,0,0,0,467000,0,0,Consumo,3300000,24,173.061,Buenas Referencias,Fondo de Garantia,Prop.sin Hipoteca,2009-04-30,Envigado,Técnicos asistentes de servicios financieros contables y afines,Sabaneta,,0,2002-01-15,2007-05-26,2009-04-27,establecimientos edu,,Aprobado,Con Experiencia sin Mora,0,
138,139,51,no,1,2,Primaria,Ninguno,496900,87000,Jubilado,Familiar,0,3000000,496900,0,0,0,0,0,87000,0,0,Consumo,4000000,36,150700,Buenas Referencias,Fondo de Garantia,Sin Patrimonio,2009-03-31,Medellin,Sin Profesión,Floresta,,1,,2008-08-14,2009-03-16,,43518.0,Aprobada,Con Experiencia sin Mora,21,
139,140,43,no,1,3,Tecnólogo,Indefinido,1182000,467000,Empleado,Propia,0,0,1182000,0,0,0,0,0,467000,0,0,Consumo,3300000,24,173.061,Buenas Referencias,Fondo de Garantia,Prop.sin Hipoteca,2009-04-30,Envigado,Técnicos asistentes de servicios financieros contables y afines,Sabaneta,,0,2002-01-15,2007-05-26,2009-04-27,establecimientos edu,,Aprobado,Con Experiencia sin Mora,0,
140,141,52,no,0,3,Bachiller,Ninguno,600000,0,Independiente,Propia,0,0,0,600000,0,0,0,0,0,0,0,Inv.Patrimonial,10000000,48,309657,Buenas Referencias,Con Codeudor(es),Prop.sin Hipoteca,2009-03-31,Medellin,Sin Profesión,Belen,,1,,2008-06-23,2009-03-27,actividades inmobili - actividades inmobili,43861.0,Aprobada,Con Experiencia sin Mora,157,
141,142,49,no,1,4,Técnico,Indefinido,1891000,637000,Empleado,Familiar,0,26000000,1695000,196000,0,0,0,0,637000,0,0,Consumo,2000000,24,109736,Buena Experiencia CFB,Libranza Establecida,Prop.y Vehìculo,2009-03-31,Medellin,Técnicos asistentes de servicios administrativos y afines,Belen,,1,1988-01-06,1988-05-21,2009-03-27,intermediacion finan - intermediacion finan,43852.0,Aprobada,Con Experiencia sin Mora,32,
142,143,51,no,1,4,Profesional,Indefinido,4143000,1208000,Empleado,Propia,0,0,4143000,0,0,0,0,0,1208000,0,0,Consumo,900000,18,60561,Buena Experiencia CFB,Libranza Establecida,Prop.sin Hipoteca,2009-03-31,Medellin,Abogados,Belen,,1,1994-02-23,2003-12-09,2009-03-31,administracion publi - actividades legislat,43976.0,Aprobada,Màximo 3 moras 30 Dìas,50,
143,144,48,no,1,5,Especializacion,Indefinido,4140000,3486000,Empleado,Familiar,0,0,4140000,0,0,0,0,0,3486000,0,0,Consumo,5000000,36,188375,Buena Experiencia CFB,Sin Codeudor,Sin Patrimonio,2009-03-31,Medellin,Profesores de educación secundaria,Centro,,1,1994-04-14,1992-07-11,2009-03-03,educacion - educacion  en todas,43267.0,Aprobado,Con Experiencia sin Mora,0,
144,145,31,no,1,2,Bachiller,Ninguno,1300000,0,Independiente,Propia,0,4600000,1300000,0,0,0,0,0,0,0,0,Consumo,10000000,48,360.002,Sin Referencias,Sin Codeudor,Vehìculo con Prenda,2009-04-30,Bello,Sin Profesión,Bello,,0,,2009-04-24,2009-04-30,transporte almacenam - transporte por via t,,Aprobado,Sin experiencia,0,
145,146,45,no,0,4,Tecnólogo,Indefinido,2255435,813000,Empleado,Propia,0,150000,2255435,0,0,0,0,0,813000,0,0,Consumo,11000000,60,135626,Buenas Referencias,Con Codeudor(es),Prop.sin Hipoteca,2009-03-31,Medellin,Bibliotecarios documentalistas y afines,Floresta,,1,1995-06-27,2006-02-15,2009-03-25,suministro de electr,43808.0,Aprobado,Con Experiencia sin Mora,0,
146,147,46,no,1,3,Especializacion,Indefinido,1698000,1009000,Empleado,Propia,0,0,1698000,0,0,0,0,0,1009000,0,0,Consumo,24994000,48,372714,Buena Experiencia CFB,Sin Codeudor,Sin Patrimonio,2009-03-31,Medellin,Otros profesionales de la educación,Itagui,,1,1995-08-18,1999-08-23,2009-03-17,educacion - educacion  en todas,43651.0,Aprobada,Dos moras 60 Dìas,12,
147,148,37,no,1,3,Profesional,Indefinido,1500000,268000,Empleado,Familiar,0,0,1500000,0,0,0,0,0,268000,0,0,Consumo,300000,3,104128,Buenas Referencias,Sin Codeudor,Sin Patrimonio,2009-03-31,Medellin,Administración de Empresas,Centro,,0,2006-12-11,2007-02-19,2009-03-18,intermediacion finan - intermediacion finan,43602.0,Aprobada,Màximo 3 moras 30 Dìas,4,
148,149,32,no,1,2,Tecnólogo,Ninguno,1285933,142000,Independiente,Propia,0,0,0,150000,0,0,1135933,0,142000,0,0,Consumo,6500000,36,244888,Buenas Referencias,Con Codeudor(es),Prop.sin Hipoteca,2009-03-31,Medellin,Inspectores de seguridad y salud y control de calidad,Altavista,,1,2008-02-01,1995-05-05,2009-03-16,otras actividades em - otras actividades em,43523.0,Aprobado,Con Experiencia sin Mora,0,
149,150,30,no,1,3,Técnico,Indefinido,657000,114000,Empleado,Arrendada,0,0,657000,0,0,0,0,0,114000,0,0,Consumo,1500000,24,80208,Buenas Referencias,Con Codeudor(es),Sin Patrimonio,2009-03-31,Caldas,Técnicos en programación y control informáticos,Caldas,,1,1998-06-08,2009-03-18,2009-03-16,transporte almacenam - actividades compleme,43506.0,Aprobado,Con Experiencia sin Mora,0,
150,151,25,no,2,2,Bachiller,Indefinido,720000,0,Empleado,Familiar,0,0,720000,0,0,0,0,0,0,0,0,Consumo,5000000,36,199328,Buena Experiencia CFB,Con Codeudor(es),Sin Patrimonio,2009-03-31,Medellin,Sin Profesión,Floresta,,0,2004-05-01,2005-10-18,2009-03-09,otras actividades de - actividades de organ,43361.0,Aprobada,Con Experiencia sin Mora,8,
151,152,40,no,0,3,Técnico,Ninguno,1708128,447000,Independiente,Propia,0,0,0,400000,0,0,1308128,0,447000,0,0,Consumo,1500000,18,102979,Buenas Referencias,Con Codeudor(es),Vehìculo sin Prenda,2009-03-31,Medellin,Técnicos asistentes en operaciones comerciales.,Belen,,0,,2006-03-09,2009-03-18,comercio al por mayo - comercio mantenimien,43632.0,Aprobado,Con Experiencia sin Mora,0,
152,153,42,no,0,3,Técnico,Ninguno,1000000,200000,Independiente,Propia,0,0,0,0,0,0,1000000,0,200000,0,0,Consumo,3000000,36,127.338,Buenas Referencias,Sin Codeudor,Prop.sin Hipoteca,2009-04-30,Envigado,Técnicos asistentes de servicios administrativos y afines,Caldas,,0,,2009-04-28,2009-04-28,comercio al por mayo,,Aprobado,Con Experiencia sin Mora,0,
153,154,42,no,0,3,Técnico,Ninguno,1000000,200000,Independiente,Propia,0,0,0,0,0,0,1000000,0,200000,0,0,Consumo,3000000,36,127.338,Buenas Referencias,Sin Codeudor,Prop.sin Hipoteca,2009-04-30,Envigado,Técnicos asistentes de servicios administrativos y afines,Caldas,,0,,2009-04-28,2009-04-28,comercio al por mayo,,Aprobado,Con Experiencia sin Mora,0,
154,155,33,no,1,3,Técnico,Indefinido,830000,193000,Empleado,Propia,0,0,830000,0,0,0,0,0,193000,0,0,Consumo,3600000,36,135630,Buenas Referencias,Libranza Establecida,Prop.sin Hipoteca,2009-03-31,Itagui,Técnicos en ciencias físicas químicas y afines,Centro,,1,1998-11-17,2008-02-29,2009-03-31,industrias manufactu - fabricacion de prend,43963.0,Aprobada,Con Experiencia sin Mora,26,
155,156,32,no,1,3,Bachiller,Ninguno,2800000,443000,Independiente,Propia,0,0,0,0,0,0,2800000,0,443000,0,0,Consumo,5000000,36,217.328,Buenas Referencias,Con Codeudor(es),Prop.sin Hipoteca,2009-04-30,Medellin,Sin Profesión,Belen,,1,,2000-09-28,2009-04-23,otras actividades de - actividades de espar,,Aprobado,Con Experiencia sin Mora,0,
156,157,33,no,0,1,Técnico,Ninguno,4000000,3297000,Independiente,Propia,0,0,0,0,0,4000000,0,1243000,94000,1960000,0,Inv.Patrimonial,2000000,24,106944,Buena Experiencia CFB,Sin Codeudor,Prop.sin Hipoteca,2009-03-31,Medellin,Técnicos asistentes de servicios administrativos y afines,Centro,,0,,2007-05-25,2009-03-11,comercio al por mayo - comercio mantenimien,43422.0,Aprobada,Con Experiencia sin Mora,4,
157,158,32,no,1,3,Bachiller,Ninguno,2800000,443000,Independiente,Propia,0,0,0,0,0,0,2800000,0,443000,0,0,Consumo,5000000,36,217.328,Buenas Referencias,Con Codeudor(es),Prop.sin Hipoteca,2009-04-30,Medellin,Sin Profesión,Belen,,1,,2000-09-28,2009-04-23,otras actividades de - actividades de espar,,Aprobado,Con Experiencia sin Mora,0,
158,159,31,no,0,2,Tecnólogo,Indefinido,972437,109000,Empleado,Familiar,0,0,972437,0,0,0,0,0,109000,0,0,Consumo,6500000,36,244888,Buenas Referencias,Con Codeudor(es),Sin Patrimonio,2009-03-31,Medellin,Sin Profesión,Centro,,0,2006-11-28,2009-03-07,2009-03-07,otras actividades de,43284.0,Aprobado,Con Experiencia sin Mora,0,
159,160,31,no,0,2,Técnico,Indefinido,496900,0,Empleado,Propia,0,4000000,496900,0,0,0,0,0,0,0,0,Consumo,1200000,18,81.706,Buenas Referencias,Codeudor,Sin Patrimonio,2009-04-30,Bello,Técnicos asistentes de servicios administrativos y afines,Bello,,0,2007-08-01,2005-05-20,2009-04-06,comercio al por mayo,,Aprobado,Sin experiencia,0,
160,161,29,no,1,3,Profesional,Indefinido,900000,0,Empleado,Arrendada,0,0,600000,0,0,0,300000,0,0,0,0,Consumo,4300000,36,162003,Buena Experiencia CFB,Con Codeudor(es),Sin Patrimonio,2009-03-31,Medellin,Administración de Empresas,Centro,,1,1999-08-01,2006-06-17,2009-03-25,agricultura ganaderi - actividades de servi,43784.0,Aprobada,Con Experiencia sin Mora,65,
161,162,39,no,1,3,Profesional,Indefinido,1427513,0,Empleado,Arrendada,0,0,1427513,0,0,0,0,0,0,0,0,Consumo,2000000,24,109736,Buena Experiencia CFB,Libranza Establecida,Sin Patrimonio,2009-03-31,Caldas,Profesores y docentes en educación formal,Caldas,,1,2002-01-17,2004-11-03,2009-03-06,educacion - educacion  en todas,43314.0,Aprobado,Con Experiencia sin Mora,0,
162,163,37,yes,0,3,Tecnólogo,Indefinido,1174000,79000,Empleado,Arrendada,0,0,1174000,0,0,0,0,0,79000,0,0,Consumo,5400000,36,203445,Buenas Referencias,Fondo de Garantia,Sin Patrimonio,2009-03-31,Medellin,Técnicos en diseño y decoradores,Sabaneta,,1,1999-03-23,2009-03-19,2009-03-17,industrias manufactu,43585.0,Aprobada,Con Experiencia sin Mora,4,
163,164,50,yes,4,1,Bachiller,Ninguno,4188000,1116000,Independiente,Propia,0,0,1488000,0,0,0,2700000,0,1116000,0,0,Consumo,5000000,24,256928,Buena Experiencia CFB,Hipoteca,Prop.y Vehìculo,2009-03-31,Envigado,Sin Profesión,Envigado,,1,,2005-08-12,2009-03-24,comercio al por mayo - comercio mantenimien,43764.0,Aprobada,Con Experiencia sin Mora,5,
164,165,73,yes,1,3,Primaria,Ninguno,2320000,928000,Jubilado,Propia,0,0,2000000,320000,0,0,0,0,928000,0,0,Consumo,2000000,24,106944,Buenas Referencias,Con Codeudor(es),Prop.sin Hipoteca,2009-03-31,Medellin,Sin Profesión,Centro,,1,,1986-02-24,2009-03-28,,43890.0,Aprobada,Con Experiencia sin Mora,4,
165,166,61,yes,0,3,Bachiller,Ninguno,1000000,0,Independiente,Propia,0,0,1000000,0,0,0,0,0,0,0,0,Consumo,13000000,48,432494,Buenas Referencias,Fondo de Garantia,Prop.sin Hipoteca,2009-03-31,Itagui,Sin Profesión,Itagui,,1,,2009-03-06,2009-03-05,transporte almacenam - transporte por via t,43247.0,Aprobado,Con Experiencia sin Mora,0,
166,167,67,yes,0,5,Técnico,Ninguno,1833000,1306000,Jubilado,Familiar,0,0,933000,900000,0,0,0,0,1306000,0,0,Consumo,5000000,36,213.41,Buenas Referencias,Sin Codeudor,Inversiones,2009-04-30,Medellin,Contadores,Centro,,1,,2008-08-30,2009-04-20,,,Aprobado,Con Experiencia sin Mora,0,
167,168,54,yes,1,4,Bachiller,Ninguno,3417000,920000,Independiente,Familiar,0,13700000,717000,0,0,0,2700000,0,920000,0,0,Consumo,250000,3,86773,Buena Experiencia CFB,Conyuge,Prop.sin Hipoteca,2009-03-31,Medellin,Sin Profesión,Belen,,0,,2006-10-17,2009-03-11,industrias manufactu - fabricacion de muebl,43440.0,Aprobada,Con Experiencia sin Mora,30,
168,169,54,yes,1,4,Bachiller,Ninguno,3417000,920000,Independiente,Familiar,0,13700000,717000,0,0,0,2700000,0,920000,0,0,Consumo,5200000,36,195910,Buena Experiencia CFB,Conyuge,Prop.sin Hipoteca,2009-03-31,Medellin,Sin Profesión,Belen,,0,,2006-10-17,2009-03-11,industrias manufactu - fabricacion de muebl,43834.0,Aprobada,Con Experiencia sin Mora,30,
169,170,53,yes,0,3,Bachiller,Ninguno,2400000,952000,Independiente,Propia,0,13974000,2400000,0,0,0,0,0,952000,0,0,Consumo,3000000,36,113025,Buenas Referencias,Prenda,Prop.sin Hipoteca,2009-03-31,Medellin,Sin Profesión,Floresta,,1,,2006-12-04,2009-03-20,transporte almacenam - transporte por via t,43590.0,Aprobado,Con Experiencia sin Mora,0,
170,171,46,yes,1,3,Bachiller,Ninguno,3108000,0,Independiente,Familiar,0,0,0,0,0,0,3108000,0,0,0,0,Consumo,8000000,48,273.442,Buenas Referencias,Fondo de Garantia,Sin Patrimonio,2009-04-30,Bello,Sin Profesión,Bello,,0,,2008-06-16,2009-04-07,comercio al por mayo - comercio mantenimien,,Aprobado,Con Experiencia sin Mora,0,
171,172,37,yes,0,2,Profesional,Indefinido,1013000,37000,Empleado,Familiar,0,2182000,1013000,0,0,0,0,0,37000,0,0,Consumo,3500000,36,139530,Buena Experiencia CFB,Libranza Establecida,Sin Patrimonio,2009-03-31,La Ceja,Profesores y docentes en educación formal,Caldas,,0,2007-04-09,2006-06-23,2009-03-06,educacion - educacion  en todas,43303.0,Aprobada,Con Experiencia sin Mora,22,
172,173,38,yes,2,3,Bachiller,Indefinido,2517000,1309000,Empleado,Familiar,0,0,1852000,665000,0,0,0,0,1309000,0,0,Consumo,7000001,60,212.995,Buena Experiencia CFB,Codeudor,Prop.sin Hipoteca,2009-04-30,Medellin,Sin Profesión,Rionegro,,1,1990-06-11,2001-10-08,2009-04-23,administracion publi - actividades de la po,,Aprobado,Con Experiencia sin Mora,0,
173,174,34,yes,0,3,Técnico,Indefinido,885900,209000,Empleado,Familiar,0,510000,885900,0,0,0,0,0,209000,0,0,Consumo,9020000,36,359588,Buenas Referencias,Con Codeudor(es),Sin Patrimonio,2009-03-31,Rionegro,Técnicos en programación y control informáticos,Rionegro,,1,2005-04-01,2006-04-25,2009-03-05,comercio al por mayo - comercio mantenimien,43255.0,Aprobada,Mora mayor a 60 Dìas,3,
174,175,35,yes,2,2,Primaria,Fijo,676900,0,Empleado,Arrendada,0,0,496900,0,0,0,180000,0,0,0,0,Consumo,11000000,48,365957,Buenas Referencias,Fondo de Garantia,Sin Patrimonio,2009-03-31,Sabaneta,Sin Profesión,Sabaneta,,1,2008-04-15,2009-03-14,2009-03-10,administracion publi - prestacion de servic,43388.0,Aprobado,Sin experiencia,0,
175,176,42,yes,0,2,Técnico,Ninguno,1180000,0,Independiente,Familiar,0,0,0,0,0,0,1180000,0,0,0,0,Consumo,1000000,18,70.594,Sin Referencias,Sin Codeudor,Sin Patrimonio,2009-04-30,Envigado,Técnicos  en mecánica y construcción mecánica,Envigado,,0,,2005-04-28,2009-04-22,industrias manufactu - transformacion de la,,Aprobado,Mora mayor a 60 Dìas,0,
176,177,53,yes,3,5,Profesional,Ninguno,1600000,400000,Independiente,Propia,0,3600000,0,0,0,0,1600000,0,400000,0,0,Consumo,3000000,24,154157,Buena Experiencia CFB,Sin Codeudor,Prop.sin Hipoteca,2009-03-31,Medellin,Administración de Empresas,Floresta,,1,,2002-11-23,2009-03-20,comercio al por mayo - comercio mantenimien,43712.0,Aprobada,Con Experiencia sin Mora,7,
177,178,38,yes,1,2,Profesional,Indefinido,1023972,757000,Empleado,Arrendada,0,0,1023972,0,0,0,0,0,757000,0,0,Consumo,1500000,36,58.174,Buena Experiencia CFB,Con Codeudor(es),Sin Patrimonio,2009-05-31,Caldas,Otros profesionales de la educación,Caldas,,1,2006-07-17,2006-09-19,2009-05-16,educacion - educacion  en todas,,Aprobado,Con Experiencia sin Mora,0,
178,179,50,yes,1,2,Primaria,Indefinido,1120000,82000,Empleado,Propia,0,600000,1120000,0,0,0,0,0,82000,0,0,Consumo,549000,6,98176,Buenas Referencias,Sin Codeudor,Prop.sin Hipoteca,2009-03-31,Envigado,Sin Profesión,Envigado,,1,1988-04-25,2009-03-06,2009-03-05,industrias manufactu - elaboracion de produ,43236.0,Aprobada,Con Experiencia sin Mora,13,
179,180,47,yes,0,4,Profesional,Indefinido,2215000,167000,Empleado,Propia,0,0,1050000,0,0,0,1165000,0,167000,0,0,Consumo,10000000,48,309657,Buena Experiencia CFB,Libranza Establecida,Prop.sin Hipoteca,2009-03-31,Medellin,Administración de Empresas,Belen,,1,1989-08-09,1992-03-16,2009-03-17,industrias manufactu - fabricacion de prend,43570.0,Aprobado,Con Experiencia sin Mora,0,
180,181,36,yes,2,2,Bachiller,Indefinido,687000,199000,Empleado,Familiar,0,5600000,587000,0,0,0,100000,0,199000,0,0,Consumo,3000001,48,102.541,Buenas Referencias,Con Codeudor(es),Sin Patrimonio,2009-05-31,Sabaneta,Sin Profesión,Sabaneta,,1,2008-09-12,2003-09-23,2009-05-19,industrias manufactu - fabricacion de muebl,,Aprobado,Con Experiencia sin Mora,0,
181,182,44,yes,1,3,Técnico,Ninguno,900000,68000,Independiente,Propia,0,0,900000,0,0,0,0,0,68000,0,0,Consumo,4500000,36,179396,Buenas Referencias,Fondo de Garantia,Prop.y Vehìculo,2009-03-31,Sabaneta,Técnicos  en electrónica y telecomunicaciones,Sabaneta,,1,,1999-07-29,2009-03-28,transporte almacenam - transporte por via t,43887.0,Aprobada,Con Experiencia sin Mora,32,
182,183,36,yes,2,2,Bachiller,Indefinido,687000,199000,Empleado,Familiar,0,5600000,587000,0,0,0,100000,0,199000,0,0,Consumo,3000001,48,102.541,Buenas Referencias,Con Codeudor(es),Sin Patrimonio,2009-05-31,Sabaneta,Sin Profesión,Sabaneta,,1,2008-09-12,2003-09-23,2009-05-19,industrias manufactu - fabricacion de muebl,,Aprobado,Con Experiencia sin Mora,0,
183,184,38,yes,1,3,Bachiller,Indefinido,1163000,0,Empleado,Propia,0,400000,1163000,0,0,0,0,0,0,0,0,Consumo,20500000,60,530.091,Buena Experiencia CFB,Hipoteca,Sin Patrimonio,2009-05-31,Rionegro,Sin Profesión,Rionegro,,1,2008-11-01,2007-04-30,2009-05-13,transporte almacenam - transporte por via t,,Aprobado,Con Experiencia sin Mora,0,
184,185,29,yes,0,3,Profesional,Fijo,1674000,260000,Empleado,Familiar,0,0,1674000,0,0,0,0,0,260000,0,0,Consumo,3900000,36,146933,Buenas Referencias,Fondo de Garantia,Sin Patrimonio,2009-03-31,Bello,Ingenieros eléctricos,Bello,,0,2006-08-24,2009-03-05,2009-03-04,otras actividades em - actividades de arqui,43217.0,Aprobado,Sin experiencia,0,
185,186,27,yes,1,2,Técnico,Indefinido,616900,47000,Empleado,Arrendada,0,0,496900,0,0,0,120000,0,47000,0,0,Consumo,2000000,24,108760,Buenas Referencias,Con Codeudor(es),Sin Patrimonio,2009-03-31,Medellin,Técnicos postsecundarios no universitarios y asistentes,Altavista,,1,2008-09-11,2004-08-12,2009-03-28,otras actividades em - actividades de inves,43883.0,Aprobado,Con Experiencia sin Mora,0,
186,187,29,yes,0,2,Profesional,Indefinido,927000,77200,Empleado,Familiar,0,0,927000,0,0,0,0,0,77200,0,0,Consumo,5400000,36,220456,Buena Experiencia CFB,Fondo de Garantia,Sin Patrimonio,2009-03-31,Medellin,Abogados,Centro,,0,2007-09-24,2005-08-05,2009-03-13,administracion publi - actividades legislat,43494.0,Aprobado,Con Experiencia sin Mora,0,
187,188,29,yes,1,3,Bachiller,Fijo,696900,114000,Empleado,Familiar,0,3400000,496900,0,0,0,200000,0,114000,0,0,Consumo,5000000,36,93779,Buenas Referencias,Fondo de Garantia,Sin Patrimonio,2009-03-31,Bello,Sin Profesión,Bello,,0,2004-06-30,2009-03-13,2009-03-12,otras actividades em - actividades de inves,43433.0,Aprobado,Con Experiencia sin Mora,0,
188,189,28,yes,0,5,Bachiller,Ninguno,1500000,83000,Independiente,Arrendada,0,560000,0,0,0,0,1500000,0,83000,0,0,Consumo,3000000,36,113025,Buenas Referencias,Con Codeudor(es),Sin Patrimonio,2009-03-31,Medellin,Sin Profesión,Belen,,1,2005-03-08,2001-06-20,2009-03-10,industrias manufactu - elaboracion de produ,43380.0,Aprobada,Con Experiencia sin Mora,61,
189,190,27,yes,2,1,Bachiller,Ninguno,8000000,7637000,Independiente,Arrendada,0,0,0,0,0,8000000,0,604000,1753000,5280000,0,Actividad Pdtiva,496000,3,172158,Buenas Referencias,Fondo de Garantia,Sin Patrimonio,2009-03-31,Medellin,Sin Profesión,Centro,,1,,2009-03-31,2009-03-30,comercio al por mayo - comercio mantenimien,43900.0,Aprobado,Con Experiencia sin Mora,0,
190,191,42,yes,1,3,Técnico,Indefinido,1473800,374000,Empleado,Propia,0,4000000,993800,0,0,0,480000,0,374000,0,0,Consumo,8300000,48,257015,Buena Experiencia CFB,Sin Codeudor,Prop.sin Hipoteca,2009-03-31,Caldas,Técnicos postsecundarios no universitarios y asistentes,Caldas,,1,1989-12-26,1996-02-26,2009-03-25,industrias manufactu - fabricacion de muebl,43805.0,Aprobada,Con Experiencia sin Mora,17,
191,192,52,yes,1,3,Tecnólogo,Indefinido,1427513,144000,Empleado,Propia,0,145000,1427513,0,0,0,0,0,144000,0,0,Consumo,3500000,36,139530,Buena Experiencia CFB,Libranza Establecida,Prop.sin Hipoteca,2009-03-31,Medellin,Profesores de educación primaria,Centro,,1,1988-11-15,2006-10-13,2009-03-25,educacion - educacion  en todas,43803.0,Aprobado,Con Experiencia sin Mora,0,
192,193,47,yes,1,3,Primaria,Indefinido,996900,0,Empleado,Familiar,0,0,496900,0,0,0,500000,0,0,0,0,Consumo,3400000,36,128095,Buenas Referencias,Fondo de Garantia,Sin Patrimonio,2009-03-31,Medellin,Sin Profesión,Centro,,1,2004-10-15,2004-03-24,2009-03-24,transporte almacenam - transporte por via t,43769.0,Aprobado,Con Experiencia sin Mora,0,
193,194,53,no,0,3,Bachiller,Ninguno,1720000,191000,Independiente,Familiar,0,2240000,0,0,0,0,1720000,0,191000,0,0,Reposicion de Activos Fij,1500000,12,147.592,Sin Referencias,Sin Codeudor,Sin Patrimonio,2009-05-31,Medellin,Sin Profesión,Belen,,1,,1995-06-23,2009-05-07,industrias manufactu - fabricacion de prend,,Aprobado,Mora mayor a 60 Dìas,0,
194,195,46,yes,0,2,Bachiller,Ninguno,1000000,136000,Independiente,Familiar,0,0,1000000,0,0,0,0,0,136000,0,0,Consumo,3000000,36,113025,Buenas Referencias,Con Codeudor(es),Prop.con Hipoteca,2009-03-31,Medellin,Sin Profesión,Altavista,,1,,2004-12-29,2009-03-24,transporte almacenam - transporte por via t,43739.0,Aprobado,Sin experiencia,0,
195,196,39,yes,1,2,Profesional,Fijo,1002325,245000,Empleado,Familiar,0,0,1002325,0,0,0,0,0,245000,0,0,Consumo,12500000,48,387071,Buenas Referencias,Sin Codeudor,Sin Patrimonio,2009-03-31,Medellin,Profesores de educación secundaria,Envigado,,1,2000-03-06,2009-03-20,2009-03-04,educacion - educacion  en todas,43211.0,Aprobado,Con Experiencia sin Mora,0,
196,197,37,yes,0,4,Profesional,Indefinido,2382000,956000,Empleado,Propia,0,25000000,2382000,0,0,0,0,0,956000,0,0,Consumo,2000000,24,109736,Buena Experiencia CFB,Libranza Establecida,Sin Patrimonio,2009-03-31,Medellin,Analistas y agentes financieros,Centro,,1,1999-09-21,2001-04-10,2009-03-28,intermediacion finan - intermediacion finan,43886.0,Aprobado,Con Experiencia sin Mora,0,
197,198,35,yes,2,2,Bachiller,Indefinido,1500000,516000,Empleado,Familiar,0,0,1500000,0,0,0,0,0,516000,0,0,Consumo,7000000,36,285777,Buenas Referencias,Sin Codeudor,Sin Patrimonio,2009-03-31,Medellin,Sin Profesión,Envigado,,0,1995-01-15,2005-03-17,2009-03-13,servicios sociales y - actividades relacion,43492.0,Aprobado,Con Experiencia sin Mora,0,
